GENERATION_PROJECT,timepoint,gen_max_capacity_factor
Oahu_CentralTrackingPV_PV_01,2008091004,0.0
Oahu_CentralTrackingPV_PV_01,2008091006,0.0119287
Oahu_CentralTrackingPV_PV_01,2008091008,0.439313
Oahu_CentralTrackingPV_PV_01,2008091010,0.840016
Oahu_CentralTrackingPV_PV_01,2008091012,0.71036
Oahu_CentralTrackingPV_PV_01,2008091014,0.638422
Oahu_CentralTrackingPV_PV_01,2008091016,0.749781
Oahu_CentralTrackingPV_PV_01,2008091018,0.00915963
Oahu_CentralTrackingPV_PV_01,2008091020,0.0
Oahu_CentralTrackingPV_PV_01,2008091022,0.0
Oahu_CentralTrackingPV_PV_01,2008112200,0.0
Oahu_CentralTrackingPV_PV_01,2008112202,0.0
Oahu_CentralTrackingPV_PV_01,2008112204,0.0
Oahu_CentralTrackingPV_PV_01,2008112206,0.0
Oahu_CentralTrackingPV_PV_01,2008112208,0.0132563
Oahu_CentralTrackingPV_PV_01,2008112210,0.0247638
Oahu_CentralTrackingPV_PV_01,2008112212,0.0929545
Oahu_CentralTrackingPV_PV_01,2008112214,0.307992
Oahu_CentralTrackingPV_PV_01,2008112216,0.0827051
Oahu_CentralTrackingPV_PV_01,2008112218,0.0
Oahu_CentralTrackingPV_PV_01,2008112220,0.0
Oahu_CentralTrackingPV_PV_01,2008112222,0.0
Oahu_CentralTrackingPV_PV_01,2107011200,0.0
Oahu_CentralTrackingPV_PV_01,2107011202,0.0
Oahu_CentralTrackingPV_PV_01,2107011204,0.0
Oahu_CentralTrackingPV_PV_01,2107011206,0.0
Oahu_CentralTrackingPV_PV_01,2107011208,0.409633
Oahu_CentralTrackingPV_PV_01,2107011210,0.765351
Oahu_CentralTrackingPV_PV_01,2107011212,0.746039
Oahu_CentralTrackingPV_PV_01,2107011214,0.736854
Oahu_CentralTrackingPV_PV_01,2107011216,0.618388
Oahu_CentralTrackingPV_PV_01,2107011218,0.0
Oahu_CentralTrackingPV_PV_01,2107011220,0.0
Oahu_CentralTrackingPV_PV_01,2107011222,0.0
Oahu_CentralTrackingPV_PV_01,2107011900,0.0
Oahu_CentralTrackingPV_PV_01,2107011902,0.0
Oahu_CentralTrackingPV_PV_01,2107011904,0.0
Oahu_CentralTrackingPV_PV_01,2107011906,0.0
Oahu_CentralTrackingPV_PV_01,2107011908,0.444519
Oahu_CentralTrackingPV_PV_01,2107011910,0.587452
Oahu_CentralTrackingPV_PV_01,2107011912,0.564452
Oahu_CentralTrackingPV_PV_01,2107011914,0.477891
Oahu_CentralTrackingPV_PV_01,2107011916,0.21249
Oahu_CentralTrackingPV_PV_01,2107011918,0.0
Oahu_CentralTrackingPV_PV_01,2107011920,0.0
Oahu_CentralTrackingPV_PV_01,2107011922,0.0
Oahu_CentralTrackingPV_PV_01,2107021200,0.0
Oahu_CentralTrackingPV_PV_01,2107021202,0.0
Oahu_CentralTrackingPV_PV_01,2107021204,0.0
Oahu_CentralTrackingPV_PV_01,2107021206,0.0
Oahu_CentralTrackingPV_PV_01,2107021208,0.572372
Oahu_CentralTrackingPV_PV_01,2107021210,0.877742
Oahu_CentralTrackingPV_PV_01,2107021212,0.853809
Oahu_CentralTrackingPV_PV_01,2107021214,0.859716
Oahu_CentralTrackingPV_PV_01,2107021216,0.698996
Oahu_CentralTrackingPV_PV_01,2107021218,0.0
Oahu_CentralTrackingPV_PV_01,2107021220,0.0
Oahu_CentralTrackingPV_PV_01,2107021222,0.0
Oahu_CentralTrackingPV_PV_01,2107050200,0.0
Oahu_CentralTrackingPV_PV_01,2107050202,0.0
Oahu_CentralTrackingPV_PV_01,2107050204,0.0
Oahu_CentralTrackingPV_PV_01,2107050206,0.0442707
Oahu_CentralTrackingPV_PV_01,2107050208,0.824978
Oahu_CentralTrackingPV_PV_01,2107050210,0.989287
Oahu_CentralTrackingPV_PV_01,2107050212,0.971051
Oahu_CentralTrackingPV_PV_01,2107050214,0.583813
Oahu_CentralTrackingPV_PV_01,2107050216,0.83399
Oahu_CentralTrackingPV_PV_01,2107050218,0.0634427
Oahu_CentralTrackingPV_PV_01,2107050220,0.0
Oahu_CentralTrackingPV_PV_01,2107050222,0.0
Oahu_CentralTrackingPV_PV_01,2107092200,0.0
Oahu_CentralTrackingPV_PV_01,2107092202,0.0
Oahu_CentralTrackingPV_PV_01,2107092204,0.0
Oahu_CentralTrackingPV_PV_01,2107092206,0.00448283
Oahu_CentralTrackingPV_PV_01,2107092208,0.793983
Oahu_CentralTrackingPV_PV_01,2107092210,0.910291
Oahu_CentralTrackingPV_PV_01,2107092212,0.815702
Oahu_CentralTrackingPV_PV_01,2107092214,0.834543
Oahu_CentralTrackingPV_PV_01,2107092216,0.787052
Oahu_CentralTrackingPV_PV_01,2107092218,0.0
Oahu_CentralTrackingPV_PV_01,2107092220,0.0
Oahu_CentralTrackingPV_PV_01,2107092222,0.0
Oahu_CentralTrackingPV_PV_01,2107102700,0.0
Oahu_CentralTrackingPV_PV_01,2107102702,0.0
Oahu_CentralTrackingPV_PV_01,2107102704,0.0
Oahu_CentralTrackingPV_PV_01,2107102706,0.0
Oahu_CentralTrackingPV_PV_01,2107102708,0.733449
Oahu_CentralTrackingPV_PV_01,2107102710,0.781929
Oahu_CentralTrackingPV_PV_01,2107102712,0.712641
Oahu_CentralTrackingPV_PV_01,2107102714,0.319076
Oahu_CentralTrackingPV_PV_01,2107102716,0.364794
Oahu_CentralTrackingPV_PV_01,2107102718,0.0
Oahu_CentralTrackingPV_PV_01,2107102720,0.0
Oahu_CentralTrackingPV_PV_01,2107102722,0.0
Oahu_CentralTrackingPV_PV_01,2107121500,0.0
Oahu_CentralTrackingPV_PV_01,2107121502,0.0
Oahu_CentralTrackingPV_PV_01,2107121504,0.0
Oahu_CentralTrackingPV_PV_01,2107121506,0.0
Oahu_CentralTrackingPV_PV_01,2107121508,0.346622
Oahu_CentralTrackingPV_PV_01,2107121510,0.74779
Oahu_CentralTrackingPV_PV_01,2107121512,0.645233
Oahu_CentralTrackingPV_PV_01,2107121514,0.75035
Oahu_CentralTrackingPV_PV_01,2107121516,0.456906
Oahu_CentralTrackingPV_PV_01,2107121518,0.0
Oahu_CentralTrackingPV_PV_01,2107121520,0.0
Oahu_CentralTrackingPV_PV_01,2107121522,0.0
Oahu_CentralTrackingPV_PV_01,2108022000,0.0
Oahu_CentralTrackingPV_PV_01,2108022002,0.0
Oahu_CentralTrackingPV_PV_01,2108022004,0.0
Oahu_CentralTrackingPV_PV_01,2108022006,0.0
Oahu_CentralTrackingPV_PV_01,2108022008,0.615011
Oahu_CentralTrackingPV_PV_01,2108022010,0.875402
Oahu_CentralTrackingPV_PV_01,2108022012,0.824329
Oahu_CentralTrackingPV_PV_01,2108022014,0.48966
Oahu_CentralTrackingPV_PV_01,2108022016,0.167925
Oahu_CentralTrackingPV_PV_01,2108022018,0.0
Oahu_CentralTrackingPV_PV_01,2108022020,0.0
Oahu_CentralTrackingPV_PV_01,2108022022,0.0
Oahu_CentralTrackingPV_PV_01,2108041000,0.0
Oahu_CentralTrackingPV_PV_01,2108041002,0.0
Oahu_CentralTrackingPV_PV_01,2108041004,0.0
Oahu_CentralTrackingPV_PV_01,2108041006,0.00463908
Oahu_CentralTrackingPV_PV_01,2108041008,0.299547
Oahu_CentralTrackingPV_PV_01,2108041010,0.538459
Oahu_CentralTrackingPV_PV_01,2108041012,0.366861
Oahu_CentralTrackingPV_PV_01,2108041014,0.327084
Oahu_CentralTrackingPV_PV_01,2108041016,0.369942
Oahu_CentralTrackingPV_PV_01,2108041018,0.00310684
Oahu_CentralTrackingPV_PV_01,2108041020,0.0
Oahu_CentralTrackingPV_PV_01,2108041022,0.0
Oahu_CentralTrackingPV_PV_01,2108061700,0.0
Oahu_CentralTrackingPV_PV_01,2108061702,0.0
Oahu_CentralTrackingPV_PV_01,2108061704,0.0
Oahu_CentralTrackingPV_PV_01,2108061706,0.0364682
Oahu_CentralTrackingPV_PV_01,2108061708,0.47098
Oahu_CentralTrackingPV_PV_01,2108061710,0.823742
Oahu_CentralTrackingPV_PV_01,2108061712,0.416794
Oahu_CentralTrackingPV_PV_01,2108061714,0.311428
Oahu_CentralTrackingPV_PV_01,2108061716,0.117832
Oahu_CentralTrackingPV_PV_01,2108061718,0.049708
Oahu_CentralTrackingPV_PV_01,2108061720,0.0
Oahu_CentralTrackingPV_PV_01,2108061722,0.0
Oahu_CentralTrackingPV_PV_01,2108081800,0.0
Oahu_CentralTrackingPV_PV_01,2108081802,0.0
Oahu_CentralTrackingPV_PV_01,2108081804,0.0
Oahu_CentralTrackingPV_PV_01,2108081806,0.0297898
Oahu_CentralTrackingPV_PV_01,2108081808,0.850259
Oahu_CentralTrackingPV_PV_01,2108081810,0.754759
Oahu_CentralTrackingPV_PV_01,2108081812,0.680272
Oahu_CentralTrackingPV_PV_01,2108081814,0.905816
Oahu_CentralTrackingPV_PV_01,2108081816,0.506875
Oahu_CentralTrackingPV_PV_01,2108081818,0.0868502
Oahu_CentralTrackingPV_PV_01,2108081820,0.0
Oahu_CentralTrackingPV_PV_01,2108081822,0.0
Oahu_CentralTrackingPV_PV_01,2108091000,0.0
Oahu_CentralTrackingPV_PV_01,2108091002,0.0
Oahu_CentralTrackingPV_PV_01,2108091004,0.0
Oahu_CentralTrackingPV_PV_01,2108091006,0.0119287
Oahu_CentralTrackingPV_PV_01,2108091008,0.439313
Oahu_CentralTrackingPV_PV_01,2108091010,0.840016
Oahu_CentralTrackingPV_PV_01,2108091012,0.71036
Oahu_CentralTrackingPV_PV_01,2108091014,0.638422
Oahu_CentralTrackingPV_PV_01,2108091016,0.749781
Oahu_CentralTrackingPV_PV_01,2108091018,0.00915963
Oahu_CentralTrackingPV_PV_01,2108091020,0.0
Oahu_CentralTrackingPV_PV_01,2108091022,0.0
Oahu_CentralTrackingPV_PV_01,2108112200,0.0
Oahu_CentralTrackingPV_PV_01,2108112202,0.0
Oahu_CentralTrackingPV_PV_01,2108112204,0.0
Oahu_CentralTrackingPV_PV_01,2108112206,0.0
Oahu_CentralTrackingPV_PV_01,2108112208,0.0132563
Oahu_CentralTrackingPV_PV_01,2108112210,0.0247638
Oahu_CentralTrackingPV_PV_01,2108112212,0.0929545
Oahu_CentralTrackingPV_PV_01,2108112214,0.307992
Oahu_CentralTrackingPV_PV_01,2108112216,0.0827051
Oahu_CentralTrackingPV_PV_01,2108112218,0.0
Oahu_CentralTrackingPV_PV_01,2108112220,0.0
Oahu_CentralTrackingPV_PV_01,2108112222,0.0
